pizza_id,pizza_type_id,pizza_size,unit_price
45954,pepperoni_s,S,20.75
45955,classic_dlx_m,M,20.75
45956,spicy_ital_s,S,20.75
45957,sicilian_s,S,20.75
45958,peppr_salami_m,M,20.75
45959,classic_dlx_m,M,20.75
45960,soppressata_l,L,20.75
45961,sicilian_l,L,20.75
45962,peppr_salami_m,M,20.75
45963,ital_cpcllo_s,S,20.75
45964,spinach_supr_s,S,20.75
45965,soppressata_l,L,20.75
45966,veggie_veg_s,S,20.75
45967,four_cheese_l,L,20.75
45968,the_greek_s,S,20.75
45969,classic_dlx_m,M,20.75
45970,classic_dlx_s,S,20.75
45971,bbq_ckn_m,M,20.75
45972,pepperoni_m,M,20.75
45973,ital_veggie_m,M,20.75
45974,ital_cpcllo_l,L,20.75
45975,veggie_veg_m,M,20.75
45976,prsc_argla_l,L,20.75
45977,veggie_veg_s,S,20.75
45978,ital_supr_l,L,20.75
45979,five_cheese_l,L,20.75
45980,veggie_veg_m,M,20.75
45981,pep_msh_pep_l,L,20.75
45982,cali_ckn_s,S,20.75
45983,spinach_supr_s,S,20.75
45984,calabrese_s,S,20.75
45985,thai_ckn_l,L,20.75
45986,pep_msh_pep_s,S,20.75
45987,ital_supr_m,M,20.75
45988,cali_ckn_l,L,20.75
45989,cali_ckn_l,L,20.75
45990,thai_ckn_m,M,20.75
45991,cali_ckn_m,M,20.75
45992,cali_ckn_l,L,20.75
45993,napolitana_s,S,20.75
45994,big_meat_s,S,20.75
45995,ital_cpcllo_m,M,20.75
45996,hawaiian_l,L,20.75
45997,prsc_argla_l,L,20.75
45998,pepperoni_s,S,20.75
45999,five_cheese_l,L,20.75
46000,spicy_ital_m,M,20.75
46001,southw_ckn_m,M,20.75
46002,soppressata_m,M,20.75
46003,sicilian_s,S,20.75
46004,peppr_salami_m,M,20.75
46005,napolitana_l,L,20.75
46006,ital_supr_s,S,20.75
46007,ital_cpcllo_l,L,20.75
46008,five_cheese_l,L,20.75
46009,classic_dlx_l,L,20.75
46010,big_meat_s,S,20.75
46011,ckn_alfredo_m,M,20.75
46012,four_cheese_l,L,20.75
46013,thai_ckn_s,S,20.75
46014,southw_ckn_m,M,20.75
46015,soppressata_l,L,20.75
46016,napolitana_s,S,20.75
46017,napolitana_m,M,20.75
46018,ital_supr_l,L,20.75
46019,green_garden_m,M,20.75
46020,five_cheese_l,L,20.75
46021,classic_dlx_s,S,20.75
46022,classic_dlx_m,M,20.75
46023,ckn_pesto_s,S,20.75
46024,cali_ckn_s,S,20.75
46025,prsc_argla_l,L,20.75
46026,green_garden_m,M,20.75
46027,ital_supr_m,M,20.75
46028,big_meat_s,S,20.75
46029,soppressata_s,S,20.75
46030,spinach_supr_m,M,20.75
46031,spinach_supr_m,M,20.75
46032,spicy_ital_m,M,20.75
46033,mediterraneo_m,M,20.75
46034,ckn_pesto_s,S,20.75
46035,prsc_argla_m,M,20.75
46036,mexicana_l,L,20.75
46037,ital_supr_l,L,20.75
46038,five_cheese_l,L,20.75
46039,big_meat_s,S,20.75
46040,sicilian_l,L,20.75
46041,spinach_fet_m,M,20.75
46042,the_greek_xl,XL,20.75
46043,pepperoni_m,M,20.75
46044,mexicana_m,M,20.75
46045,ital_veggie_m,M,20.75
46046,ital_cpcllo_l,L,20.75
46047,the_greek_s,S,20.75
46048,spicy_ital_l,L,20.75
46049,sicilian_s,S,20.75
46050,ital_supr_s,S,20.75
46051,mexicana_l,L,20.75
46052,veggie_veg_m,M,20.75
46053,soppressata_l,L,20.75
46054,veggie_veg_s,S,20.75
46055,thai_ckn_m,M,20.75
46056,ital_supr_l,L,20.75
46057,pepperoni_l,L,20.75
46058,pep_msh_pep_s,S,20.75
46059,the_greek_m,M,20.75
46060,pep_msh_pep_l,L,20.75
46061,napolitana_l,L,20.75
46062,ital_cpcllo_l,L,20.75
46063,pepperoni_s,S,20.75
46064,four_cheese_l,L,20.75
46065,five_cheese_l,L,20.75
46066,cali_ckn_s,S,20.75
46067,pepperoni_m,M,20.75
46068,green_garden_l,L,20.75
46069,ital_supr_l,L,20.75
46070,five_cheese_l,L,20.75
46071,pep_msh_pep_s,S,20.75
46072,hawaiian_l,L,20.75
46073,cali_ckn_m,M,20.75
46074,thai_ckn_l,L,20.75
46075,cali_ckn_m,M,20.75
46076,veggie_veg_s,S,20.75
46077,pep_msh_pep_s,S,20.75
46078,classic_dlx_l,L,20.75
46079,southw_ckn_s,S,20.75
46080,mexicana_l,L,20.75
46081,hawaiian_s,S,20.75
46082,ital_cpcllo_m,M,20.75
46083,calabrese_m,M,20.75
46084,hawaiian_s,S,20.75
46085,bbq_ckn_m,M,20.75
46086,thai_ckn_s,S,20.75
46087,spinach_fet_l,L,20.75
46088,southw_ckn_l,L,20.75
46089,classic_dlx_s,S,20.75
46090,the_greek_xl,XL,20.75
46091,big_meat_s,S,20.75
46092,pep_msh_pep_l,L,20.75
46093,four_cheese_m,M,20.75
46094,ital_cpcllo_l,L,20.75
46095,big_meat_s,S,20.75
46096,spinach_fet_m,M,20.75
46097,cali_ckn_m,M,20.75
46098,spin_pesto_l,L,20.75
46099,spicy_ital_l,L,20.75
46100,prsc_argla_l,L,20.75
46101,classic_dlx_s,S,20.75
46102,thai_ckn_m,M,20.75
46103,sicilian_s,S,20.75
46104,five_cheese_l,L,20.75
46105,big_meat_s,S,20.75
46106,hawaiian_m,M,20.75
46107,big_meat_s,S,20.75
46108,the_greek_xl,XL,20.75
46109,spinach_fet_m,M,20.75
46110,hawaiian_l,L,20.75
46111,ckn_alfredo_s,S,20.75
46112,ital_supr_m,M,20.75
46113,spinach_fet_m,M,20.75
46114,hawaiian_l,L,20.75
46115,pepperoni_l,L,20.75
46116,pep_msh_pep_l,L,20.75
46117,sicilian_l,L,20.75
46118,soppressata_m,M,20.75
46119,sicilian_l,L,20.75
46120,thai_ckn_l,L,20.75
46121,ckn_alfredo_m,M,20.75
46122,calabrese_m,M,20.75
46123,ital_veggie_m,M,20.75
46124,green_garden_s,S,20.75
46125,ckn_pesto_s,S,20.75
46126,cali_ckn_m,M,20.75
46127,the_greek_s,S,20.75
46128,ital_cpcllo_s,S,20.75
46129,cali_ckn_l,L,20.75
46130,thai_ckn_l,L,20.75
46131,napolitana_m,M,20.75
46132,mexicana_l,L,20.75
46133,green_garden_s,S,20.75
46134,ckn_alfredo_m,M,20.75
46135,mediterraneo_s,S,20.75
46136,ital_supr_m,M,20.75
46137,the_greek_l,L,20.75
46138,napolitana_l,L,20.75
46139,bbq_ckn_l,L,20.75
46140,veggie_veg_l,L,20.75
46141,spicy_ital_l,L,20.75
46142,soppressata_l,L,20.75
46143,prsc_argla_l,L,20.75
46144,pep_msh_pep_l,L,20.75
46145,napolitana_m,M,20.75
46146,napolitana_l,L,20.75
46147,mediterraneo_s,S,20.75
46148,mediterraneo_l,L,20.75
46149,four_cheese_l,L,20.75
46150,five_cheese_l,L,20.75
46151,ckn_pesto_l,L,20.75
46152,four_cheese_l,L,20.75
46153,cali_ckn_s,S,20.75
46154,ckn_pesto_l,L,20.75
46155,brie_carre_s,S,20.75
46156,prsc_argla_s,S,20.75
46157,pepperoni_l,L,20.75
46158,napolitana_l,L,20.75
46159,ital_supr_m,M,20.75
46160,classic_dlx_m,M,20.75
46161,hawaiian_s,S,20.75
46162,cali_ckn_s,S,20.75
46163,bbq_ckn_l,L,20.75
46164,pepperoni_s,S,20.75
46165,napolitana_l,L,20.75
46166,ital_veggie_s,S,20.75
46167,ital_veggie_m,M,20.75
46168,ital_supr_s,S,20.75
46169,hawaiian_l,L,20.75
46170,cali_ckn_m,M,20.75
46171,bbq_ckn_l,L,20.75
46172,spin_pesto_m,M,20.75
46173,ckn_pesto_l,L,20.75
46174,big_meat_s,S,20.75
46175,the_greek_xl,XL,20.75
46176,thai_ckn_s,S,20.75
46177,pepperoni_l,L,20.75
46178,mediterraneo_l,L,20.75
46179,big_meat_s,S,20.75
46180,spinach_fet_m,M,20.75
46181,four_cheese_l,L,20.75
46182,mediterraneo_l,L,20.75
46183,bbq_ckn_s,S,20.75
46184,spinach_fet_l,L,20.75
46185,southw_ckn_l,L,20.75
46186,hawaiian_s,S,20.75
46187,big_meat_s,S,20.75
46188,southw_ckn_l,L,20.75
46189,thai_ckn_l,L,20.75
46190,peppr_salami_l,L,20.75
46191,five_cheese_l,L,20.75
46192,spicy_ital_m,M,20.75
46193,soppressata_s,S,20.75
46194,sicilian_l,L,20.75
46195,ital_veggie_m,M,20.75
46196,thai_ckn_s,S,20.75
46197,pepperoni_l,L,20.75
46198,green_garden_s,S,20.75
46199,ital_cpcllo_l,L,20.75
46200,four_cheese_l,L,20.75
46201,ckn_alfredo_m,M,20.75
46202,pepperoni_l,L,20.75
46203,ital_supr_m,M,20.75
46204,mexicana_l,L,20.75
46205,ital_veggie_l,L,20.75
46206,spin_pesto_m,M,20.75
46207,spicy_ital_l,L,20.75
46208,five_cheese_l,L,20.75
46209,four_cheese_m,M,20.75
46210,five_cheese_l,L,20.75
46211,classic_dlx_s,S,20.75
46212,spin_pesto_m,M,20.75
46213,peppr_salami_s,S,20.75
46214,pep_msh_pep_m,M,20.75
46215,pepperoni_l,L,20.75
46216,bbq_ckn_m,M,20.75
46217,thai_ckn_s,S,20.75
46218,sicilian_s,S,20.75
46219,big_meat_s,S,20.75
46220,southw_ckn_l,L,20.75
46221,sicilian_m,M,20.75
46222,peppr_salami_l,L,20.75
46223,hawaiian_l,L,20.75
46224,cali_ckn_l,L,20.75
46225,pep_msh_pep_s,S,20.75
46226,ital_veggie_s,S,20.75
46227,classic_dlx_m,M,20.75
46228,cali_ckn_m,M,20.75
46229,veggie_veg_m,M,20.75
46230,ckn_pesto_l,L,20.75
46231,cali_ckn_l,L,20.75
46232,bbq_ckn_m,M,20.75
46233,prsc_argla_s,S,20.75
46234,mexicana_s,S,20.75
46235,calabrese_m,M,20.75
46236,big_meat_s,S,20.75
46237,napolitana_l,L,20.75
46238,ital_supr_m,M,20.75
46239,spinach_supr_s,S,20.75
46240,prsc_argla_s,S,20.75
46241,spin_pesto_s,S,20.75
46242,mexicana_l,L,20.75
46243,spinach_supr_l,L,20.75
46244,pepperoni_l,L,20.75
46245,mexicana_m,M,20.75
46246,bbq_ckn_m,M,20.75
46247,cali_ckn_s,S,20.75
46248,pepperoni_l,L,20.75
46249,hawaiian_s,S,20.75
46250,thai_ckn_m,M,20.75
46251,prsc_argla_m,M,20.75
46252,bbq_ckn_m,M,20.75
46253,big_meat_s,S,20.75
46254,pepperoni_s,S,20.75
46255,bbq_ckn_m,M,20.75
46256,spinach_supr_m,M,20.75
46257,pepperoni_l,L,20.75
46258,cali_ckn_m,M,20.75
46259,soppressata_l,L,20.75
46260,peppr_salami_m,M,20.75
46261,cali_ckn_l,L,20.75
46262,spinach_fet_s,S,20.75
46263,bbq_ckn_l,L,20.75
46264,veggie_veg_l,L,20.75
46265,pepperoni_s,S,20.75
46266,four_cheese_l,L,20.75
46267,bbq_ckn_s,S,20.75
46268,classic_dlx_s,S,20.75
46269,cali_ckn_m,M,20.75
46270,the_greek_xl,XL,20.75
46271,spinach_fet_m,M,20.75
46272,spicy_ital_s,S,20.75
46273,southw_ckn_m,M,20.75
46274,sicilian_s,S,20.75
46275,prsc_argla_m,M,20.75
46276,peppr_salami_l,L,20.75
46277,pepperoni_s,S,20.75
46278,four_cheese_m,M,20.75
46279,pep_msh_pep_s,S,20.75
46280,sicilian_s,S,20.75
46281,thai_ckn_l,L,20.75
46282,peppr_salami_l,L,20.75
46283,classic_dlx_l,L,20.75
46284,pepperoni_l,L,20.75
46285,hawaiian_l,L,20.75
46286,ital_supr_m,M,20.75
46287,classic_dlx_m,M,20.75
46288,ckn_pesto_s,S,20.75
46289,big_meat_s,S,20.75
46290,thai_ckn_l,L,20.75
46291,mexicana_l,L,20.75
46292,ital_supr_m,M,20.75
46293,classic_dlx_m,M,20.75
46294,mediterraneo_s,S,20.75
46295,ital_supr_m,M,20.75
46296,green_garden_l,L,20.75
46297,cali_ckn_m,M,20.75
46298,spinach_fet_s,S,20.75
46299,soppressata_l,L,20.75
46300,sicilian_m,M,20.75
46301,pepperoni_l,L,20.75
46302,napolitana_s,S,20.75
46303,napolitana_l,L,20.75
46304,mexicana_l,L,20.75
46305,bbq_ckn_m,M,20.75
46306,cali_ckn_m,M,20.75
46307,bbq_ckn_l,L,20.75
46308,hawaiian_l,L,20.75
46309,classic_dlx_l,L,20.75
46310,spicy_ital_l,L,20.75
46311,sicilian_s,S,20.75
46312,peppr_salami_l,L,20.75
46313,pepperoni_s,S,20.75
46314,the_greek_l,L,20.75
46315,sicilian_m,M,20.75
46316,sicilian_l,L,20.75
46317,napolitana_l,L,20.75
46318,four_cheese_l,L,20.75
46319,classic_dlx_l,L,20.75
46320,cali_ckn_l,L,20.75
46321,veggie_veg_l,L,20.75
46322,pepperoni_l,L,20.75
46323,pep_msh_pep_s,S,20.75
46324,bbq_ckn_l,L,20.75
46325,ital_cpcllo_m,M,20.75
46326,thai_ckn_l,L,20.75
46327,pepperoni_m,M,20.75
46328,mediterraneo_s,S,20.75
46329,cali_ckn_l,L,20.75
46330,bbq_ckn_l,L,20.75
46331,southw_ckn_l,L,20.75
46332,pepperoni_m,M,20.75
46333,bbq_ckn_s,S,20.75
46334,bbq_ckn_l,L,20.75
46335,spin_pesto_s,S,20.75
46336,soppressata_s,S,20.75
46337,hawaiian_s,S,20.75
46338,pep_msh_pep_s,S,20.75
46339,cali_ckn_s,S,20.75
46340,bbq_ckn_l,L,20.75
46341,cali_ckn_m,M,20.75
46342,sicilian_s,S,20.75
46343,hawaiian_m,M,20.75
46344,cali_ckn_m,M,20.75
46345,thai_ckn_l,L,20.75
46346,southw_ckn_l,L,20.75
46347,prsc_argla_s,S,20.75
46348,pepperoni_s,S,20.75
46349,ckn_pesto_l,L,20.75
46350,spinach_supr_m,M,20.75
46351,soppressata_m,M,20.75
46352,prsc_argla_l,L,20.75
46353,green_garden_m,M,20.75
46354,pep_msh_pep_s,S,20.75
46355,ital_veggie_l,L,20.75
46356,ckn_alfredo_l,L,20.75
46357,big_meat_s,S,20.75
46358,green_garden_m,M,20.75
46359,classic_dlx_m,M,20.75
46360,the_greek_m,M,20.75
46361,classic_dlx_m,M,20.75
46362,veggie_veg_l,L,20.75
46363,veggie_veg_s,S,20.75
46364,thai_ckn_l,L,20.75
46365,sicilian_s,S,20.75
46366,bbq_ckn_l,L,20.75
46367,the_greek_xl,XL,20.75
46368,pepperoni_s,S,20.75
46369,cali_ckn_m,M,20.75
46370,cali_ckn_l,L,20.75
46371,ckn_pesto_m,M,20.75
46372,bbq_ckn_m,M,20.75
46373,spicy_ital_l,L,20.75
46374,pepperoni_l,L,20.75
46375,big_meat_s,S,20.75
46376,mediterraneo_l,L,20.75
46377,brie_carre_s,S,20.75
46378,southw_ckn_m,M,20.75
46379,ital_cpcllo_l,L,20.75
46380,mexicana_m,M,20.75
46381,spin_pesto_s,S,20.75
46382,napolitana_l,L,20.75
46383,ital_cpcllo_s,S,20.75
46384,ital_cpcllo_m,M,20.75
46385,cali_ckn_l,L,20.75
46386,thai_ckn_s,S,20.75
46387,thai_ckn_l,L,20.75
46388,hawaiian_s,S,20.75
46389,cali_ckn_m,M,20.75
46390,bbq_ckn_m,M,20.75
46391,ital_supr_m,M,20.75
46392,soppressata_s,S,20.75
46393,big_meat_s,S,20.75
46394,pepperoni_s,S,20.75
46395,hawaiian_s,S,20.75
46396,ital_veggie_l,L,20.75
46397,prsc_argla_s,S,20.75
46398,calabrese_l,L,20.75
46399,bbq_ckn_l,L,20.75
46400,veggie_veg_m,M,20.75
46401,soppressata_s,S,20.75
46402,ital_veggie_m,M,20.75
46403,hawaiian_m,M,20.75
46404,ital_cpcllo_s,S,20.75
46405,big_meat_s,S,20.75
46406,southw_ckn_l,L,20.75
46407,pepperoni_l,L,20.75
46408,hawaiian_l,L,20.75
46409,four_cheese_l,L,20.75
46410,bbq_ckn_l,L,20.75
46411,thai_ckn_m,M,20.75
46412,thai_ckn_l,L,20.75
46413,spinach_supr_s,S,20.75
46414,sicilian_l,L,20.75
46415,napolitana_s,S,20.75
46416,cali_ckn_l,L,20.75
46417,spin_pesto_m,M,20.75
46418,thai_ckn_m,M,20.75
46419,spicy_ital_s,S,20.75
46420,peppr_salami_l,L,20.75
46421,mediterraneo_l,L,20.75
46422,ital_supr_m,M,20.75
46423,ital_supr_l,L,20.75
46424,hawaiian_s,S,20.75
46425,hawaiian_l,L,20.75
46426,brie_carre_s,S,20.75
46427,big_meat_s,S,20.75
46428,bbq_ckn_s,S,20.75
46429,thai_ckn_l,L,20.75
46430,pep_msh_pep_m,M,20.75
46431,pepperoni_l,L,20.75
46432,mediterraneo_l,L,20.75
46433,green_garden_m,M,20.75
46434,classic_dlx_s,S,20.75
46435,mexicana_l,L,20.75
46436,pepperoni_s,S,20.75
46437,pepperoni_l,L,20.75
46438,sicilian_l,L,20.75
46439,ital_supr_l,L,20.75
46440,classic_dlx_m,M,20.75
46441,ckn_alfredo_m,M,20.75
46442,spicy_ital_l,L,20.75
46443,classic_dlx_m,M,20.75
46444,mexicana_m,M,20.75
46445,ital_cpcllo_s,S,20.75
46446,hawaiian_s,S,20.75
46447,mediterraneo_m,M,20.75
46448,spinach_fet_l,L,20.75
46449,sicilian_s,S,20.75
46450,thai_ckn_m,M,20.75
46451,spinach_fet_m,M,20.75
46452,spicy_ital_l,L,20.75
46453,green_garden_s,S,20.75
46454,four_cheese_m,M,20.75
46455,big_meat_s,S,20.75
46456,sicilian_m,M,20.75
46457,ckn_pesto_l,L,20.75
46458,cali_ckn_m,M,20.75
46459,pep_msh_pep_l,L,20.75
46460,big_meat_s,S,20.75
46461,ital_cpcllo_l,L,20.75
46462,bbq_ckn_s,S,20.75
46463,spicy_ital_l,L,20.75
46464,spin_pesto_m,M,20.75
46465,cali_ckn_s,S,20.75
46466,pepperoni_l,L,20.75
46467,spin_pesto_l,L,20.75
46468,ital_veggie_s,S,20.75
46469,green_garden_l,L,20.75
46470,four_cheese_l,L,20.75
46471,thai_ckn_s,S,20.75
46472,prsc_argla_m,M,20.75
46473,napolitana_l,L,20.75
46474,five_cheese_l,L,20.75
46475,cali_ckn_m,M,20.75
46476,thai_ckn_l,L,20.75
46477,spinach_fet_s,S,20.75
46478,ckn_alfredo_m,M,20.75
46479,bbq_ckn_s,S,20.75
46480,spinach_fet_s,S,20.75
46481,peppr_salami_m,M,20.75
46482,calabrese_l,L,20.75
46483,big_meat_s,S,20.75
46484,ital_veggie_m,M,20.75
46485,cali_ckn_m,M,20.75
46486,veggie_veg_m,M,20.75
46487,mexicana_l,L,20.75
46488,veggie_veg_s,S,20.75
46489,spicy_ital_l,L,20.75
46490,pepperoni_l,L,20.75
46491,pep_msh_pep_s,S,20.75
46492,the_greek_xl,XL,20.75
46493,pepperoni_l,L,20.75
46494,cali_ckn_m,M,20.75
46495,spinach_supr_s,S,20.75
46496,spin_pesto_l,L,20.75
46497,pepperoni_s,S,20.75
46498,cali_ckn_s,S,20.75
46499,hawaiian_s,S,20.75
46500,four_cheese_l,L,20.75
46501,five_cheese_l,L,20.75
46502,bbq_ckn_l,L,20.75
46503,classic_dlx_m,M,20.75
46504,sicilian_s,S,20.75
46505,southw_ckn_l,L,20.75
46506,bbq_ckn_m,M,20.75
46507,ital_cpcllo_l,L,20.75
46508,green_garden_m,M,20.75
46509,peppr_salami_m,M,20.75
46510,pep_msh_pep_m,M,20.75
46511,napolitana_l,L,20.75
46512,spin_pesto_s,S,20.75
46513,peppr_salami_l,L,20.75
46514,spinach_fet_l,L,20.75
46515,peppr_salami_l,L,20.75
46516,ital_supr_m,M,20.75
46517,spicy_ital_s,S,20.75
46518,sicilian_s,S,20.75
46519,the_greek_m,M,20.75
46520,spinach_fet_m,M,20.75
46521,spicy_ital_l,L,20.75
46522,big_meat_s,S,20.75
46523,thai_ckn_l,L,20.75
46524,five_cheese_l,L,20.75
46525,thai_ckn_s,S,20.75
46526,calabrese_m,M,20.75
46527,peppr_salami_s,S,20.75
46528,five_cheese_l,L,20.75
46529,bbq_ckn_l,L,20.75
46530,pep_msh_pep_s,S,20.75
46531,napolitana_l,L,20.75
46532,ital_cpcllo_s,S,20.75
46533,five_cheese_l,L,20.75
46534,thai_ckn_l,L,20.75
46535,cali_ckn_l,L,20.75
46536,spinach_fet_m,M,20.75
46537,napolitana_m,M,20.75
46538,mexicana_m,M,20.75
46539,ital_cpcllo_s,S,20.75
46540,hawaiian_s,S,20.75
46541,four_cheese_m,M,20.75
46542,classic_dlx_m,M,20.75
46543,ckn_alfredo_m,M,20.75
46544,cali_ckn_m,M,20.75
46545,veggie_veg_l,L,20.75
46546,sicilian_s,S,20.75
46547,pepperoni_l,L,20.75
46548,classic_dlx_m,M,20.75
46549,veggie_veg_l,L,20.75
46550,southw_ckn_l,L,20.75
46551,pepperoni_l,L,20.75
46552,spinach_fet_s,S,20.75
46553,mexicana_m,M,20.75
46554,southw_ckn_l,L,20.75
46555,pepperoni_m,M,20.75
46556,calabrese_m,M,20.75
46557,spin_pesto_l,L,20.75
46558,southw_ckn_l,L,20.75
46559,classic_dlx_m,M,20.75
46560,bbq_ckn_m,M,20.75
46561,napolitana_l,L,20.75
46562,spinach_fet_s,S,20.75
46563,southw_ckn_l,L,20.75
46564,the_greek_xl,XL,20.75
46565,pepperoni_l,L,20.75
46566,mexicana_l,L,20.75
46567,ital_supr_m,M,20.75
46568,spicy_ital_l,L,20.75
46569,prsc_argla_s,S,20.75
46570,pepperoni_m,M,20.75
46571,pepperoni_l,L,20.75
46572,napolitana_m,M,20.75
46573,green_garden_s,S,20.75
46574,five_cheese_l,L,20.75
46575,bbq_ckn_m,M,20.75
46576,veggie_veg_m,M,20.75
46577,spinach_supr_s,S,20.75
46578,pep_msh_pep_m,M,20.75
46579,spinach_fet_s,S,20.75
46580,bbq_ckn_s,S,20.75
46581,veggie_veg_l,L,20.75
46582,prsc_argla_s,S,20.75
46583,ital_cpcllo_s,S,20.75
46584,spicy_ital_s,S,20.75
46585,ital_veggie_m,M,20.75
46586,bbq_ckn_l,L,20.75
46587,thai_ckn_l,L,20.75
46588,pepperoni_m,M,20.75
46589,sicilian_s,S,20.75
46590,southw_ckn_l,L,20.75
46591,soppressata_s,S,20.75
46592,veggie_veg_m,M,20.75
46593,ital_veggie_m,M,20.75
46594,bbq_ckn_m,M,20.75
46595,pep_msh_pep_s,S,20.75
46596,bbq_ckn_m,M,20.75
46597,soppressata_l,L,20.75
46598,peppr_salami_l,L,20.75
46599,classic_dlx_l,L,20.75
46600,peppr_salami_l,L,20.75
46601,big_meat_s,S,20.75
46602,pepperoni_s,S,20.75
46603,pepperoni_l,L,20.75
46604,the_greek_xl,XL,20.75
46605,spicy_ital_l,L,20.75
46606,classic_dlx_s,S,20.75
46607,spinach_fet_l,L,20.75
46608,mexicana_s,S,20.75
46609,ital_cpcllo_l,L,20.75
46610,five_cheese_l,L,20.75
46611,cali_ckn_l,L,20.75
46612,pepperoni_s,S,20.75
46613,hawaiian_l,L,20.75
46614,bbq_ckn_l,L,20.75
46615,napolitana_s,S,20.75
46616,four_cheese_l,L,20.75
46617,mediterraneo_l,L,20.75
46618,four_cheese_l,L,20.75
46619,spin_pesto_l,L,20.75
46620,four_cheese_m,M,20.75
46621,bbq_ckn_l,L,20.75
46622,soppressata_s,S,20.75
46623,sicilian_m,M,20.75
46624,spicy_ital_m,M,20.75
46625,pepperoni_l,L,20.75
46626,spicy_ital_l,L,20.75
46627,sicilian_s,S,20.75
46628,mediterraneo_l,L,20.75
46629,the_greek_xl,XL,20.75
46630,spicy_ital_m,M,20.75
46631,sicilian_s,S,20.75
46632,mexicana_m,M,20.75
46633,hawaiian_s,S,20.75
46634,prsc_argla_s,S,20.75
46635,hawaiian_s,S,20.75
46636,classic_dlx_s,S,20.75
46637,cali_ckn_m,M,20.75
46638,thai_ckn_l,L,20.75
46639,spinach_fet_s,S,20.75
46640,prsc_argla_m,M,20.75
46641,ital_supr_s,S,20.75
46642,cali_ckn_m,M,20.75
46643,pepperoni_s,S,20.75
46644,pepperoni_l,L,20.75
46645,veggie_veg_m,M,20.75
46646,spinach_supr_s,S,20.75
46647,southw_ckn_s,S,20.75
46648,cali_ckn_m,M,20.75
46649,four_cheese_l,L,20.75
46650,spicy_ital_l,L,20.75
46651,southw_ckn_s,S,20.75
46652,hawaiian_s,S,20.75
46653,cali_ckn_m,M,20.75
46654,southw_ckn_l,L,20.75
46655,pep_msh_pep_s,S,20.75
46656,pepperoni_m,M,20.75
46657,prsc_argla_m,M,20.75
46658,ckn_alfredo_s,S,20.75
46659,four_cheese_m,M,20.75
46660,five_cheese_l,L,20.75
46661,thai_ckn_l,L,20.75
46662,spinach_supr_m,M,20.75
46663,soppressata_m,M,20.75
46664,hawaiian_s,S,20.75
46665,hawaiian_l,L,20.75
46666,peppr_salami_m,M,20.75
46667,classic_dlx_s,S,20.75
46668,veggie_veg_m,M,20.75
46669,the_greek_m,M,20.75
46670,spinach_supr_l,L,20.75
46671,spinach_fet_l,L,20.75
46672,sicilian_l,L,20.75
46673,mediterraneo_m,M,20.75
46674,ital_supr_l,L,20.75
46675,hawaiian_s,S,20.75
46676,big_meat_s,S,20.75
46677,thai_ckn_m,M,20.75
46678,southw_ckn_m,M,20.75
46679,prsc_argla_l,L,20.75
46680,spicy_ital_m,M,20.75
46681,sicilian_s,S,20.75
46682,the_greek_l,L,20.75
46683,ckn_alfredo_m,M,20.75
46684,calabrese_m,M,20.75
46685,big_meat_s,S,20.75
46686,veggie_veg_m,M,20.75
46687,thai_ckn_l,L,20.75
46688,peppr_salami_s,S,20.75
46689,napolitana_s,S,20.75
46690,spicy_ital_l,L,20.75
46691,veggie_veg_m,M,20.75
46692,spin_pesto_m,M,20.75
46693,southw_ckn_s,S,20.75
46694,sicilian_m,M,20.75
46695,five_cheese_l,L,20.75
46696,soppressata_l,L,20.75
46697,pepperoni_s,S,20.75
46698,pepperoni_m,M,20.75
46699,thai_ckn_m,M,20.75
46700,bbq_ckn_l,L,20.75
46701,thai_ckn_m,M,20.75
46702,southw_ckn_l,L,20.75
46703,four_cheese_l,L,20.75
46704,spicy_ital_s,S,20.75
46705,spicy_ital_l,L,20.75
46706,sicilian_s,S,20.75
46707,classic_dlx_m,M,20.75
46708,big_meat_s,S,20.75
46709,pepperoni_m,M,20.75
46710,five_cheese_l,L,20.75
46711,cali_ckn_l,L,20.75
46712,southw_ckn_l,L,20.75
46713,ital_supr_m,M,20.75
46714,five_cheese_l,L,20.75
46715,classic_dlx_l,L,20.75
46716,veggie_veg_m,M,20.75
46717,spinach_supr_m,M,20.75
46718,spinach_supr_s,S,20.75
46719,spinach_fet_m,M,20.75
46720,spin_pesto_s,S,20.75
46721,peppr_salami_l,L,20.75
46722,ital_supr_l,L,20.75
46723,mexicana_l,L,20.75
46724,veggie_veg_m,M,20.75
46725,ital_supr_m,M,20.75
46726,ckn_alfredo_m,M,20.75
46727,ital_supr_m,M,20.75
46728,the_greek_xl,XL,20.75
46729,hawaiian_s,S,20.75
46730,four_cheese_l,L,20.75
46731,five_cheese_l,L,20.75
46732,southw_ckn_l,L,20.75
46733,pepperoni_m,M,20.75
46734,bbq_ckn_s,S,20.75
46735,bbq_ckn_l,L,20.75
46736,spinach_fet_l,L,20.75
46737,prsc_argla_s,S,20.75
46738,pepperoni_s,S,20.75
46739,ckn_pesto_l,L,20.75
46740,napolitana_s,S,20.75
46741,big_meat_s,S,20.75
46742,hawaiian_l,L,20.75
46743,classic_dlx_m,M,20.75
46744,ckn_pesto_m,M,20.75
46745,ckn_pesto_l,L,20.75
46746,calabrese_l,L,20.75
46747,pepperoni_m,M,20.75
